Brand,Name,Price,Power,Milage,First listing,Info,Dealer,Link
11,BMW 530e xDrive Touring,57.430 €,ca. 135 kW (184PS),26.556 km,EZ 04/2022,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972353690?num_on_page=1&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2353690?num_on_page=1&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d Touring,47.829 €,ca. 140 kW (190PS),8.875 km,EZ 11/2022,"Diesel, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354966?num_on_page=3&page=3&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354966?num_on_page=3&page=3&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420i Cabrio,49.439 €,ca. 135 kW (184PS),25.205 km,EZ 06/2022,"Benzin, ca. 6,0 l/100 km (komb.)*, ca. 137 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972346143?num_on_page=2&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2346143?num_on_page=2&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 118d 5-Türer,23.990 €,ca. 110 kW (150PS),18.127 km,EZ 04/2020,"Diesel, ca. 4,4 l/100 km (komb.)*, ca. 115 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354819?num_on_page=3&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354819?num_on_page=3&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 M50d,85.350 €,ca. 294 kW (400PS),81.851 km,EZ 03/2020,"Diesel, ca. 6,9 l/100 km (komb.)*, ca. 181 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972346997?num_on_page=4&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2346997?num_on_page=4&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320i Limousine,42.905 €,ca. 135 kW (184PS),25.084 km,EZ 10/2022,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352872?num_on_page=5&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2352872?num_on_page=5&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 730d Limousine,57.890 €,ca. 210 kW (286PS),30.100 km,EZ 06/2021,"Diesel, ca. 4,8 l/100 km (komb.)*, ca. 126 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972332502?num_on_page=8&page=1&premium=false&title=Alle+gebrauchten+BMW+7er+in+Kassel+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2332502?num_on_page=8&page=1&premium=false&title=Alle+gebrauchten+BMW+7er+in+Kassel+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 218i Active Tourer,23.698 €,ca. 103 kW (140PS),30.900 km,EZ 03/2019,"Benzin, ca. 5,8 l/100 km (komb.)*, ca. 132 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344848?num_on_page=6&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2344848?num_on_page=6&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X2 sDrive20d,42.995 €,ca. 140 kW (190PS),15.800 km,EZ 08/2022,"Diesel, ca. 4,6 l/100 km (komb.)*, ca. 121 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344947?num_on_page=8&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2344947?num_on_page=8&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X1 sDrive20i,39.450 €,ca. 131 kW (178PS),6.879 km,EZ 01/2022,"Benzin, ca. 5,8 l/100 km (komb.)*, ca. 132 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972348171?num_on_page=7&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2348171?num_on_page=7&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X1 sDrive20i,31.980 €,ca. 141 kW (192PS),20.396 km,EZ 06/2020,"Benzin, ca. 5,7 l/100 km (komb.)*, ca. 129 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354622?num_on_page=8&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354622?num_on_page=8&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530d Touring Luxury Line,48.830 €,ca. 210 kW (286PS),22.213 km,EZ 02/2022,"Diesel, ca. 4,9 l/100 km (komb.)*, ca. 129 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972336092?num_on_page=9&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2336092?num_on_page=9&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530d Touring,93.298 €,ca. 210 kW (286PS),1.800 km,EZ 03/2023,"Diesel, ca. 4,7 l/100 km (komb.)*, ca. 124 g CO₂/km (komb.)*, A+",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972342474?num_on_page=10&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2342474?num_on_page=10&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW Z4 sDrive20i,41.490 €,ca. 145 kW (197PS),32.890 km,EZ 04/2019,"Benzin, ca. 6,1 l/100 km (komb.)*, ca. 139 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354993?num_on_page=11&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354993?num_on_page=11&page=67&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d xDrive Touring,26.800 €,ca. 140 kW (190PS),114.158 km,EZ 11/2019,"Diesel, ca. 4,6 l/100 km (komb.)*, ca. 121 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354778?num_on_page=2&page=6&premium=false&title=BMW+320+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2354778?num_on_page=2&page=6&premium=false&title=BMW+320+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW 216i Gran Tourer,18.786 €,ca. 75 kW (102PS),83.071 km,EZ 01/2018,"Benzin, ca. 5,3 l/100 km (komb.)*, ca. 124 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972349745?num_on_page=8&page=2&premium=false&title=Alle+gebrauchten+BMW+2er+in+Karlsruhe+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2349745?num_on_page=8&page=2&premium=false&title=Alle+gebrauchten+BMW+2er+in+Karlsruhe+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 118i,19.999 €,ca. 103 kW (140PS),23.152 km,EZ 12/2019,"Benzin, ca. 5,3 l/100 km (komb.)*, ca. 121 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972342093?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2342093?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X1 xDrive25e,32.950 €,ca. 92 kW (125PS),23.410 km,EZ 04/2021,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354519?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+X1+mit+Hybrid+auf+einen+Blic-2354519?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+X1+mit+Hybrid+auf+einen+Blick
11,BMW 530d xDrive Touring,37.950 €,ca. 195 kW (265PS),49.577 km,EZ 12/2019,"Diesel, ca. 5,9 l/100 km (komb.)*, ca. 156 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972336679?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2336679?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW M4 Coupé,54.990 €,ca. 331 kW (450PS),70.990 km,EZ 06/2019,"Benzin, ca. 9,3 l/100 km (komb.)*, ca. 213 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354224?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+M4+Coup%C3%A9+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2354224?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+M4+Coup%C3%A9+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 440 M440i xDrive Cabrio,69.840 €,ca. 275 kW (374PS),11.550 km,EZ 07/2022,"Benzin, ca. 7,1 l/100 km (komb.)*, ca. 162 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972338748?num_on_page=1&page=1&premium=false&title=Alle+gebrauchten+BMW+440+in+D%C3%BCsseldorf+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2338748?num_on_page=1&page=1&premium=false&title=Alle+gebrauchten+BMW+440+in+D%C3%BCsseldorf+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW M8 Competition Gran Coupé xDrive,139.807 €,ca. 460 kW (625PS),16.500 km,EZ 07/2022,"Benzin, ca. 11,3 l/100 km (komb.)*, ca. 260 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972350873?num_on_page=3&page=1&premium=false&title=BMW+M8+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2350873?num_on_page=3&page=1&premium=false&title=BMW+M8+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW 318d Touring,21.450 €,ca. 110 kW (150PS),50.598 km,EZ 09/2019,"Diesel, ca. 4,6 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972332845?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+318+in+Hannover+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2332845?num_on_page=3&page=1&premium=false&title=Alle+gebrauchten+BMW+318+in+Hannover+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 530d Limousine,36.860 €,ca. 195 kW (265PS),60.682 km,EZ 11/2018,"Diesel, ca. 5,2 l/100 km (komb.)*, ca. 138 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972346252?num_on_page=1&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2346252?num_on_page=1&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 218i Active Tourer,18.779 €,ca. 100 kW (136PS),84.695 km,EZ 03/2018,"Benzin, ca. 5,1 l/100 km (komb.)*, ca. 119 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972341510?num_on_page=2&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2341510?num_on_page=2&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 440 M440i xDrive Gran Coupé,69.990 €,ca. 275 kW (374PS),25.305 km,EZ 03/2022,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354505?num_on_page=3&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354505?num_on_page=3&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X4 M40d,77.349 €,ca. 250 kW (340PS),20.100 km,EZ 11/2022,"Diesel, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355463?num_on_page=8&page=2&premium=false&title=BMW+X4+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2355463?num_on_page=8&page=2&premium=false&title=BMW+X4+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW 318i Touring,22.376 €,ca. 100 kW (136PS),47.819 km,EZ 06/2019,"Benzin, ca. 6,3 l/100 km (komb.)*, ca. 143 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344406?num_on_page=2&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2344406?num_on_page=2&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 530d xDrive Touring,47.383 €,ca. 195 kW (265PS),52.239 km,EZ 02/2020,"Diesel, ca. 5,7 l/100 km (komb.)*, ca. 151 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972349032?num_on_page=4&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2349032?num_on_page=4&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320d Touring,35.640 €,ca. 140 kW (190PS),33.807 km,EZ 04/2022,"Diesel, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972343039?num_on_page=3&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2343039?num_on_page=3&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW X1 xDrive25e xLine,35.950 €,ca. 92 kW (125PS),23.496 km,EZ 11/2020,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972335023?num_on_page=5&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2335023?num_on_page=5&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 520d Touring,36.460 €,ca. 140 kW (190PS),62.035 km,EZ 06/2020,"Diesel, ca. 4,4 l/100 km (komb.)*, ca. 116 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352101?num_on_page=6&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2352101?num_on_page=6&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 218i Active Tourer Luxury Line,38.105 €,ca. 100 kW (136PS),18.703 km,EZ 09/2022,"Benzin, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355036?num_on_page=7&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355036?num_on_page=7&page=68&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X4 xDrive20d,43.780 €,ca. 140 kW (190PS),11.765 km,EZ 09/2019,"Diesel, ca. 5,3 l/100 km (komb.)*, ca. 138 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345986?num_on_page=4&page=1&premium=false&title=Alle+gebrauchten+BMW+X4+in+N%C3%BCrnberg+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2345986?num_on_page=4&page=1&premium=false&title=Alle+gebrauchten+BMW+X4+in+N%C3%BCrnberg+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 520d Touring,39.480 €,ca. 140 kW (190PS),47.400 km,EZ 06/2020,"Diesel, ca. 4,4 l/100 km (komb.)*, ca. 116 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354269?num_on_page=1&page=6&premium=false&title=Alle+gebrauchten+BMW+5er+in+Waiblingen+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2354269?num_on_page=1&page=6&premium=false&title=Alle+gebrauchten+BMW+5er+in+Waiblingen+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW X1 sDrive18i,31.750 €,ca. 103 kW (140PS),29.684 km,EZ 04/2020,"Benzin, ca. 5,4 l/100 km (komb.)*, ca. 122 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352260?num_on_page=3&page=5&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2352260?num_on_page=3&page=5&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 220d Cabrio,30.690 €,ca. 140 kW (190PS),56.944 km,EZ 08/2019,"Diesel, ca. 4,8 l/100 km (komb.)*, ca. 126 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972352053?num_on_page=2&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+Cabrio+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2352053?num_on_page=2&page=1&premium=false&title=Alle+gebrauchten+BMW+2er+Cabrio+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW M3 Competition Limousine mit M xDrive,98.317 €,ca. 375 kW (510PS),7.168 km,EZ 01/2023,"Benzin, ca. 0 g CO₂/km (komb.)*, A+++",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972341553?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2341553?num_on_page=3&page=1&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X1 xDrive20i,29.499 €,ca. 141 kW (192PS),18.579 km,EZ 05/2019,"Benzin, ca. 6,7 l/100 km (komb.)*, ca. 152 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355584?num_on_page=1&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355584?num_on_page=1&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X5 xDrive40d,34.948 €,ca. 230 kW (313PS),130.900 km,EZ 06/2015,"Diesel, ca. 6,0 l/100 km (komb.)*, ca. 159 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345632?num_on_page=2&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345632?num_on_page=2&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 135 M135i xDrive,44.890 €,ca. 225 kW (306PS),20.601 km,EZ 05/2022,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972345240?num_on_page=3&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2345240?num_on_page=3&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 520d Touring,32.320 €,ca. 140 kW (190PS),35.483 km,EZ 12/2019,"Diesel, ca. 4,3 l/100 km (komb.)*, ca. 114 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972333228?num_on_page=4&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2333228?num_on_page=4&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW X2 sDrive20i,32.320 €,ca. 141 kW (192PS),39.539 km,EZ 01/2020,"Benzin, ca. 5,6 l/100 km (komb.)*, ca. 128 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972336093?num_on_page=9&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2336093?num_on_page=9&page=2&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 330i Touring,44.775 €,ca. 190 kW (258PS),24.811 km,EZ 07/2022,"Benzin, ca. 6,1 l/100 km (komb.)*, ca. 140 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972344579?num_on_page=4&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2344579?num_on_page=4&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW 135 M135i xDrive,38.250 €,ca. 225 kW (306PS),15.841 km,EZ 12/2019,"Benzin, ca. 6,8 l/100 km (komb.)*, ca. 154 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972350306?num_on_page=5&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2350306?num_on_page=5&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e iPerformance Limousine,28.989 €,ca. 135 kW (184PS),30.018 km,EZ 11/2019,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972335779?num_on_page=6&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2335779?num_on_page=6&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 420d xDrive Gran Coupé,31.850 €,ca. 140 kW (190PS),55.850 km,EZ 03/2019,"Diesel, ca. 5,0 l/100 km (komb.)*, ca. 132 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354141?num_on_page=7&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2354141?num_on_page=7&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 330e xDrive Limousine,49.450 €,ca. 135 kW (184PS),18.049 km,EZ 06/2022,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972338795?num_on_page=5&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.d-2338795?num_on_page=5&page=4&premium=false&title=Alle+gebrauchten+BMW+3er+in+W%C3%BCrzburg+auf+einen+Blick+%7C+12Gebrauchtwagen.de
11,BMW X5 xDrive40d xLine,70.830 €,ca. 250 kW (340PS),25.136 km,EZ 04/2022,"Diesel, ca. 6,5 l/100 km (komb.)*, ca. 171 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972342628?num_on_page=8&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2342628?num_on_page=8&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 320i xDrive Limousine,45.605 €,ca. 135 kW (184PS),24.847 km,EZ 09/2022,"Benzin, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972354435?num_on_page=3&page=6&premium=false&title=BMW+320+gebraucht+kaufen+%7C+12Gebrauchtwagen.d-2354435?num_on_page=3&page=6&premium=false&title=BMW+320+gebraucht+kaufen+%7C+12Gebrauchtwagen.de
11,BMW 520d Touring,34.290 €,ca. 140 kW (190PS),55.464 km,EZ 12/2019,"Diesel, ca. 4,3 l/100 km (komb.)*, ca. 114 g CO₂/km (komb.)*, A+",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972355222?num_on_page=9&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2355222?num_on_page=9&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
11,BMW 530e xDrive iPerformance Limousine,35.890 €,ca. 135 kW (184PS),71.257 km,EZ 03/2020,"Hybrid, ca. 0 g CO₂/km (komb.)*",gefunden auf BMW,https://www.12gebrauchtwagen.de/c/26/972335191?num_on_page=10&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.d-2335191?num_on_page=10&page=69&premium=false&title=Autosuche%3A+Gebrauchtwagen+suchen+und+vergleichen+-+12Gebrauchtwagen.de
